
 
 Printing node data
 
 Index 	 Node.x 	 Node.y 
 2239 	 0.372447 	 0.759087 
 2240 	 0.360690 	 0.792256 
 2241 	 0.350727 	 0.826008 
 2242 	 0.342575 	 0.860242 
 2243 	 0.336211 	 0.894854 
 2244 	 0.331624 	 0.929745 
 2245 	 0.328809 	 0.964824 
 2246 	 1.642766 	 0.966315 
 2247 	 1.640094 	 0.932722 
 2248 	 1.635706 	 0.899310 
 2249 	 1.629599 	 0.866169 
 2250 	 1.621760 	 0.833395 
 2251 	 1.612178 	 0.801086 
 2252 	 1.600911 	 0.769327 
 2253 	 1.588012 	 0.738195 
 2254 	 1.573516 	 0.707772 
 2255 	 1.557454 	 0.678148 
 2256 	 1.539847 	 0.649415 
 2257 	 1.520743 	 0.621654 
 2258 	 1.500223 	 0.594923 
 2259 	 1.478346 	 0.569290 
 2260 	 1.455168 	 0.544829 
 2261 	 1.430728 	 0.521627 
 2262 	 1.405090 	 0.499757 
 2263 	 1.378341 	 0.479260 
 2264 	 1.350566 	 0.460178 
 2265 	 1.321839 	 0.442560 
 2266 	 1.292232 	 0.426465 
 2267 	 1.261814 	 0.411962 
 2268 	 1.230671 	 0.399086 
 2269 	 1.198902 	 0.387846 
 2270 	 1.166594 	 0.378265 
 2271 	 1.133832 	 0.370376 
 2272 	 1.100700 	 0.364221 
 2273 	 1.067287 	 0.359836 
 2274 	 1.033691 	 0.357203 
 2275 	 1.000004 	 0.356315 
 2276 	 0.966316 	 0.357187 
 2277 	 0.932721 	 0.359818 
 2278 	 0.899311 	 0.364228 
 2279 	 0.866181 	 0.370393 
 2280 	 0.833416 	 0.378272 
 2281 	 0.801103 	 0.387835 
 2282 	 0.769330 	 0.399065 
 2283 	 0.738193 	 0.411953 
 2284 	 0.707784 	 0.426476 
 2285 	 0.678175 	 0.442567 
 2286 	 0.649439 	 0.460170 
 2287 	 0.621655 	 0.479240 
 2288 	 0.594907 	 0.499738 
 2289 	 0.569287 	 0.521628 
 2290 	 0.544854 	 0.544837 
 2291 	 0.521667 	 0.569291 
 2292 	 0.499777 	 0.594913 
 2293 	 0.479249 	 0.621637 
 2294 	 0.460156 	 0.649406 
 2295 	 0.442563 	 0.678147 
 2296 	 0.426493 	 0.707768 
 2297 	 0.411980 	 0.738182 
 2298 	 0.399068 	 0.769309 
 2299 	 0.387808 	 0.801071 
 2300 	 0.378261 	 0.833389 
 2301 	 0.370449 	 0.866170 
 2302 	 0.364353 	 0.899313 
 2303 	 0.359961 	 0.932724 
 2304 	 0.357269 	 0.966316 
 2305 	 1.615898 	 0.967722 
 2306 	 1.613333 	 0.935534 
 2307 	 1.609128 	 0.903518 
 2308 	 1.603279 	 0.871762 
 2309 	 1.595772 	 0.840356 
 2310 	 1.586598 	 0.809396 
 2311 	 1.575804 	 0.778963 
 2312 	 1.563440 	 0.749133 
 2313 	 1.549547 	 0.719984 
 2314 	 1.534155 	 0.691598 
 2315 	 1.517286 	 0.664064 
 2316 	 1.498983 	 0.637461 
 2317 	 1.479318 	 0.611849 
 2318 	 1.458353 	 0.587290 
 2319 	 1.436142 	 0.563852 
 2320 	 1.412725 	 0.541618 
 2321 	 1.388162 	 0.520658 
 2322 	 1.362531 	 0.501018 
 2323 	 1.335915 	 0.482735 
 2324 	 1.308387 	 0.465857 
 2325 	 1.280016 	 0.450436 
 2326 	 1.250871 	 0.436534 
 2327 	 1.221031 	 0.424194 
 2328 	 1.190589 	 0.413426 
 2329 	 1.159630 	 0.404249 
 2330 	 1.128236 	 0.396692 
 2331 	 1.096489 	 0.390792 
 2332 	 1.064474 	 0.386585 
 2333 	 1.032282 	 0.384063 
 2334 	 1.000002 	 0.383214 
 2335 	 0.967723 	 0.384053 
 2336 	 0.935530 	 0.386575 
 2337 	 0.903517 	 0.390795 
 2338 	 0.871771 	 0.396701 
 2339 	 0.840376 	 0.404253 
 2340 	 0.809414 	 0.413420 
 2341 	 0.778970 	 0.424183 
 2342 	 0.749132 	 0.436529 
 2343 	 0.719993 	 0.450441 
 2344 	 0.691621 	 0.465861 
 2345 	 0.664088 	 0.482731 
 2346 	 0.637467 	 0.501006 
 2347 	 0.611837 	 0.520647 
 2348 	 0.587283 	 0.541619 
 2349 	 0.563870 	 0.563857 
 2350 	 0.541654 	 0.587290 
 2351 	 0.520682 	 0.611844 
 2352 	 0.501013 	 0.637452 
 2353 	 0.482716 	 0.664059 
 2354 	 0.465855 	 0.691598 
 2355 	 0.450458 	 0.719981 
 2356 	 0.436555 	 0.749126 
 2357 	 0.424185 	 0.778953 
 2358 	 0.413394 	 0.809387 
 2359 	 0.404239 	 0.840353 
 2360 	 0.396748 	 0.871762 
 2361 	 0.390905 	 0.903520 
 2362 	 0.386697 	 0.935535 
 2363 	 0.384122 	 0.967723 
 2364 	 1.592286 	 0.968960 
 2365 	 1.589816 	 0.938005 
 2366 	 1.585771 	 0.907217 
 2367 	 1.580148 	 0.876677 
 2368 	 1.572934 	 0.846474 
 2369 	 1.564118 	 0.816698 
 2370 	 1.553738 	 0.787431 
 2371 	 1.541847 	 0.758746 
 2372 	 1.528483 	 0.730715 
 2373 	 1.513679 	 0.703418 
 2374 	 1.497459 	 0.676938 
 2375 	 1.479860 	 0.651353 
 2376 	 1.460947 	 0.626724 
 2377 	 1.440784 	 0.603108 
 2378 	 1.419422 	 0.580570 
 2379 	 1.396904 	 0.559187 
 2380 	 1.373285 	 0.539026 
 2381 	 1.348637 	 0.520139 
 2382 	 1.323039 	 0.502559 
 2383 	 1.296564 	 0.486330 
 2384 	 1.269281 	 0.471501 
 2385 	 1.241255 	 0.458129 
 2386 	 1.212560 	 0.446259 
 2387 	 1.183284 	 0.435905 
 2388 	 1.153510 	 0.427083 
 2389 	 1.123319 	 0.419818 
 2390 	 1.092789 	 0.414142 
 2391 	 1.062001 	 0.410092 
 2392 	 1.031043 	 0.407667 
 2393 	 1.000001 	 0.406854 
 2394 	 0.968958 	 0.407664 
 2395 	 0.938000 	 0.410089 
 2396 	 0.907213 	 0.414143 
 2397 	 0.876683 	 0.419821 
 2398 	 0.846492 	 0.427085 
 2399 	 0.816717 	 0.435904 
 2400 	 0.787441 	 0.446256 
 2401 	 0.758746 	 0.458127 
 2402 	 0.730721 	 0.471502 
 2403 	 0.703438 	 0.486331 
 2404 	 0.676962 	 0.502558 
 2405 	 0.651362 	 0.520135 
 2406 	 0.626714 	 0.539023 
 2407 	 0.603099 	 0.559187 
 2408 	 0.580582 	 0.580571 
 2409 	 0.559219 	 0.603108 
 2410 	 0.539053 	 0.626722 
 2411 	 0.520139 	 0.651351 
 2412 	 0.502541 	 0.676936 
 2413 	 0.486324 	 0.703418 
 2414 	 0.471518 	 0.730714 
 2415 	 0.458152 	 0.758743 
 2416 	 0.446258 	 0.787428 
 2417 	 0.435880 	 0.816696 
 2418 	 0.427069 	 0.846473 
 2419 	 0.419860 	 0.876677 
 2420 	 0.414239 	 0.907217 
 2421 	 0.410193 	 0.938006 
 2422 	 0.407720 	 0.968960 
 2423 	 1.572282 	 0.970008 
 2424 	 1.569892 	 0.940099 
 2425 	 1.565984 	 0.910350 
 2426 	 1.560552 	 0.880841 
 2427 	 1.553586 	 0.851656 
 2428 	 1.545073 	 0.822885 
 2429 	 1.535046 	 0.794605 
 2430 	 1.523553 	 0.766889 
 2431 	 1.510638 	 0.739806 
 2432 	 1.496332 	 0.713432 
 2433 	 1.480663 	 0.687844 
 2434 	 1.463659 	 0.663122 
 2435 	 1.445384 	 0.639326 
 2436 	 1.425899 	 0.616509 
 2437 	 1.405257 	 0.594733 
 2438 	 1.383501 	 0.574071 
 2439 	 1.360682 	 0.554587 
 2440 	 1.336866 	 0.536337 
 2441 	 1.312131 	 0.519353 
 2442 	 1.286549 	 0.503675 
 2443 	 1.260186 	 0.489347 
 2444 	 1.233108 	 0.476423 
 2445 	 1.205383 	 0.464952 
 2446 	 1.177094 	 0.454949 
 2447 	 1.148325 	 0.446428 
 2448 	 1.119153 	 0.439410 
 2449 	 1.089654 	 0.433924 
 2450 	 1.059906 	 0.430007 
 2451 	 1.029994 	 0.427663 
 2452 	 0.999999 	 0.426881 
 2453 	 0.970005 	 0.427666 
 2454 	 0.940092 	 0.430010 
 2455 	 0.910344 	 0.433923 
 2456 	 0.880845 	 0.439407 
 2457 	 0.851673 	 0.446427 
 2458 	 0.822904 	 0.454951 
 2459 	 0.794617 	 0.464956 
 2460 	 0.766891 	 0.476424 
 2461 	 0.739811 	 0.489345 
 2462 	 0.713448 	 0.503673 
 2463 	 0.687868 	 0.519355 
 2464 	 0.663134 	 0.536341 
 2465 	 0.639318 	 0.554591 
 2466 	 0.616497 	 0.574070 
 2467 	 0.594739 	 0.594731 
 2468 	 0.574099 	 0.616509 
 2469 	 0.554616 	 0.639327 
 2470 	 0.536342 	 0.663125 
 2471 	 0.519337 	 0.687845 
 2472 	 0.503665 	 0.713432 
 2473 	 0.489360 	 0.739807 
 2474 	 0.476448 	 0.766891 
 2475 	 0.464958 	 0.794609 
 2476 	 0.454929 	 0.822887 
 2477 	 0.446410 	 0.851657 
 2478 	 0.439440 	 0.880841 
 2479 	 0.434006 	 0.910349 
 2480 	 0.430098 	 0.940098 
 2481 	 0.427712 	 0.970008 
 2482 	 1.555451 	 0.970890 
 2483 	 1.553129 	 0.941860 
 2484 	 1.549334 	 0.912986 
 2485 	 1.544064 	 0.884345 
 2486 	 1.537307 	 0.856017 
 2487 	 1.529049 	 0.828090 
 2488 	 1.519317 	 0.800642 
 2489 	 1.508161 	 0.773741 
 2490 	 1.495623 	 0.747456 
 2491 	 1.481737 	 0.721857 
 2492 	 1.466530 	 0.697021 
 2493 	 1.450028 	 0.673025 
 2494 	 1.432289 	 0.649928 
 2495 	 1.413375 	 0.627784 
 2496 	 1.393339 	 0.606649 
 2497 	 1.372223 	 0.586594 
 2498 	 1.350078 	 0.567681 
 2499 	 1.326962 	 0.549967 
 2500 	 1.302953 	 0.533484 
 2501 	 1.278122 	 0.518268 
 2502 	 1.252534 	 0.504362 
 2503 	 1.226253 	 0.491816 
 2504 	 1.199344 	 0.480680 
 2505 	 1.171887 	 0.470973 
 2506 	 1.143963 	 0.462705 
 2507 	 1.115648 	 0.455895 
 2508 	 1.087017 	 0.450568 
 2509 	 1.058144 	 0.446763 
 2510 	 1.029111 	 0.444489 
 2511 	 0.999998 	 0.443732 
 2512 	 0.970886 	 0.444496 
 2513 	 0.941852 	 0.446771 
 2514 	 0.912978 	 0.450565 
 2515 	 0.884346 	 0.455887 
 2516 	 0.856033 	 0.462702 
 2517 	 0.828111 	 0.470978 
 2518 	 0.800655 	 0.480690 
 2519 	 0.773744 	 0.491819 
 2520 	 0.747459 	 0.504357 
 2521 	 0.721872 	 0.518265 
 2522 	 0.697045 	 0.533488 
 2523 	 0.673039 	 0.549976 
 2524 	 0.649923 	 0.567689 
 2525 	 0.627771 	 0.586593 
 2526 	 0.606651 	 0.606646 
 2527 	 0.586619 	 0.627784 
 2528 	 0.567711 	 0.649933 
 2529 	 0.549975 	 0.673032 
 2530 	 0.533469 	 0.697025 
 2531 	 0.518255 	 0.721857 
 2532 	 0.504373 	 0.747458 
 2533 	 0.491843 	 0.773747 
 2534 	 0.480692 	 0.800650 
 2535 	 0.470957 	 0.828097 
 2536 	 0.462684 	 0.856020 
 2537 	 0.455914 	 0.884344 
 2538 	 0.450639 	 0.912985 
 2539 	 0.446847 	 0.941859 
 2540 	 0.444533 	 0.970890 
 2541 	 1.541452 	 0.971623 
 2542 	 1.539186 	 0.943326 
 2543 	 1.535487 	 0.915179 
 2544 	 1.530350 	 0.887259 
 2545 	 1.523767 	 0.859644 
 2546 	 1.515722 	 0.832419 
 2547 	 1.506236 	 0.805662 
 2548 	 1.495359 	 0.779440 
 2549 	 1.483135 	 0.753818 
 2550 	 1.469597 	 0.728865 
 2551 	 1.454776 	 0.704653 
 2552 	 1.438690 	 0.681261 
 2553 	 1.421398 	 0.658747 
 2554 	 1.402958 	 0.637162 
 2555 	 1.383426 	 0.616561 
 2556 	 1.362843 	 0.597010 
 2557 	 1.341258 	 0.578570 
 2558 	 1.318725 	 0.561303 
 2559 	 1.295320 	 0.545237 
 2560 	 1.271113 	 0.530407 
 2561 	 1.246170 	 0.516851 
 2562 	 1.220552 	 0.504618 
 2563 	 1.194321 	 0.493762 
 2564 	 1.167555 	 0.484301 
 2565 	 1.140334 	 0.476243 
 2566 	 1.112733 	 0.469605 
 2567 	 1.084823 	 0.464412 
 2568 	 1.056678 	 0.460699 
 2569 	 1.028376 	 0.458483 
 2570 	 0.999997 	 0.457747 
 2571 	 0.971618 	 0.458494 
 2572 	 0.943316 	 0.460711 
 2573 	 0.915169 	 0.464407 
 2574 	 0.887258 	 0.469593 
 2575 	 0.859659 	 0.476239 
 2576 	 0.832441 	 0.484308 
 2577 	 0.805678 	 0.493776 
 2578 	 0.779443 	 0.504624 
 2579 	 0.753819 	 0.516844 
 2580 	 0.728878 	 0.530402 
 2581 	 0.704677 	 0.545242 
 2582 	 0.681277 	 0.561317 
 2583 	 0.658744 	 0.578584 
 2584 	 0.637147 	 0.597009 
 2585 	 0.616559 	 0.616555 
 2586 	 0.597033 	 0.637162 
 2587 	 0.578602 	 0.658754 
 2588 	 0.561315 	 0.681272 
 2589 	 0.545223 	 0.704659 
 2590 	 0.530391 	 0.728865 
 2591 	 0.516859 	 0.753821 
 2592 	 0.504646 	 0.779449 
 2593 	 0.493778 	 0.805675 
 2594 	 0.484288 	 0.832430 
 2595 	 0.476219 	 0.859648 
 2596 	 0.469617 	 0.887258 
 2597 	 0.464473 	 0.915177 
 2598 	 0.460777 	 0.943324 
 2599 	 0.458524 	 0.971623 
 2600 	 1.530076 	 0.972220 
 2601 	 1.527855 	 0.944516 
 2602 	 1.524233 	 0.916961 
 2603 	 1.519206 	 0.889627 
 2604 	 1.512764 	 0.862592 
 2605 	 1.504891 	 0.835938 
 2606 	 1.495605 	 0.809743 
 2607 	 1.484955 	 0.784072 
 2608 	 1.472986 	 0.758989 
 2609 	 1.459732 	 0.734560 
 2610 	 1.445223 	 0.710856 
 2611 	 1.429477 	 0.687954 
 2612 	 1.412547 	 0.665914 
 2613 	 1.394493 	 0.644784 
 2614 	 1.375371 	 0.624616 
 2615 	 1.355220 	 0.605475 
 2616 	 1.334090 	 0.587420 
 2617 	 1.312031 	 0.570515 
 2618 	 1.289116 	 0.554788 
 2619 	 1.265417 	 0.540271 
 2620 	 1.240998 	 0.527000 
 2621 	 1.215919 	 0.515022 
 2622 	 1.190239 	 0.504393 
 2623 	 1.164035 	 0.495132 
 2624 	 1.137386 	 0.487245 
 2625 	 1.110363 	 0.480748 
 2626 	 1.083040 	 0.475663 
 2627 	 1.055487 	 0.472025 
 2628 	 1.027780 	 0.469855 
 2629 	 0.999996 	 0.469136 
 2630 	 0.972214 	 0.469870 
 2631 	 0.944506 	 0.472041 
 2632 	 0.916950 	 0.475657 
 2633 	 0.889625 	 0.480733 
 2634 	 0.862606 	 0.487239 
 2635 	 0.835960 	 0.495141 
 2636 	 0.809759 	 0.504411 
 2637 	 0.784076 	 0.515030 
 2638 	 0.758988 	 0.526991 
 2639 	 0.734571 	 0.540265 
 2640 	 0.710879 	 0.554795 
 2641 	 0.687973 	 0.570533 
 2642 	 0.665912 	 0.587437 
 2643 	 0.644767 	 0.605473 
 2644 	 0.624611 	 0.624608 
 2645 	 0.605495 	 0.644783 
 2646 	 0.587454 	 0.665923 
 2647 	 0.570530 	 0.687968 
 2648 	 0.554775 	 0.710864 
 2649 	 0.540253 	 0.734560 
 2650 	 0.527006 	 0.758992 
 2651 	 0.515052 	 0.784083 
 2652 	 0.504413 	 0.809758 
 2653 	 0.495122 	 0.835951 
 2654 	 0.487218 	 0.862596 
 2655 	 0.480752 	 0.889626 
 2656 	 0.475715 	 0.916958 
 2657 	 0.472097 	 0.944514 
 2658 	 0.469894 	 0.972219 
 2659 	 1.520914 	 0.972700 
 2660 	 1.518731 	 0.945475 
 2661 	 1.515171 	 0.918396 
 2662 	 1.510231 	 0.891534 
 2663 	 1.503903 	 0.864965 
 2664 	 1.496169 	 0.838771 
 2665 	 1.487043 	 0.813028 
 2666 	 1.476577 	 0.787801 
 2667 	 1.464813 	 0.763152 
 2668 	 1.451788 	 0.739146 
 2669 	 1.437530 	 0.715851 
 2670 	 1.422057 	 0.693344 
 2671 	 1.405419 	 0.671685 
 2672 	 1.387676 	 0.650921 
 2673 	 1.368883 	 0.631102 
 2674 	 1.349082 	 0.612291 
 2675 	 1.328319 	 0.594547 
 2676 	 1.306640 	 0.577934 
 2677 	 1.284121 	 0.562480 
 2678 	 1.260830 	 0.548214 
 2679 	 1.236832 	 0.535173 
 2680 	 1.212188 	 0.523401 
 2681 	 1.186952 	 0.512954 
 2682 	 1.161201 	 0.503853 
 2683 	 1.135011 	 0.496104 
 2684 	 1.108456 	 0.489720 
 2685 	 1.081605 	 0.484722 
 2686 	 1.054527 	 0.481146 
 2687 	 1.027299 	 0.479013 
 2688 	 0.999996 	 0.478308 
 2689 	 0.972693 	 0.479030 
 2690 	 0.945464 	 0.481164 
 2691 	 0.918384 	 0.484715 
 2692 	 0.891531 	 0.489703 
 2693 	 0.864978 	 0.496098 
 2694 	 0.838794 	 0.503865 
 2695 	 0.813046 	 0.512975 
 2696 	 0.787805 	 0.523410 
 2697 	 0.763151 	 0.535162 
 2698 	 0.739155 	 0.548207 
 2699 	 0.715874 	 0.562487 
 2700 	 0.693364 	 0.577955 
 2701 	 0.671684 	 0.594567 
 2702 	 0.650903 	 0.612289 
 2703 	 0.631095 	 0.631093 
 2704 	 0.612310 	 0.650920 
 2705 	 0.594581 	 0.671696 
 2706 	 0.577950 	 0.693361 
 2707 	 0.562467 	 0.715860 
 2708 	 0.548194 	 0.739146 
 2709 	 0.535177 	 0.763157 
 2710 	 0.523431 	 0.787814 
 2711 	 0.512977 	 0.813047 
 2712 	 0.503846 	 0.838787 
 2713 	 0.496076 	 0.864971 
 2714 	 0.489719 	 0.891533 
 2715 	 0.484769 	 0.918393 
 2716 	 0.481213 	 0.945472 
 2717 	 0.479049 	 0.972699 
 2718 	 1.513533 	 0.973086 
 2719 	 1.511379 	 0.946247 
 2720 	 1.507869 	 0.919552 
 2721 	 1.503001 	 0.893070 
 2722 	 1.496763 	 0.866878 
 2723 	 1.489141 	 0.841054 
 2724 	 1.480146 	 0.815675 
 2725 	 1.469827 	 0.790806 
 2726 	 1.458228 	 0.766507 
 2727 	 1.445387 	 0.742841 
 2728 	 1.431332 	 0.719875 
 2729 	 1.416079 	 0.697687 
 2730 	 1.399676 	 0.676335 
 2731 	 1.382184 	 0.655866 
 2732 	 1.363656 	 0.636328 
 2733 	 1.344136 	 0.617783 
 2734 	 1.323668 	 0.600289 
 2735 	 1.302297 	 0.583911 
 2736 	 1.280096 	 0.568677 
 2737 	 1.257134 	 0.554614 
 2738 	 1.233477 	 0.541759 
 2739 	 1.209182 	 0.530151 
 2740 	 1.184304 	 0.519852 
 2741 	 1.158917 	 0.510881 
 2742 	 1.133098 	 0.503243 
 2743 	 1.106919 	 0.496950 
 2744 	 1.080448 	 0.492022 
 2745 	 1.053755 	 0.488494 
 2746 	 1.026912 	 0.486392 
 2747 	 0.999995 	 0.485698 
 2748 	 0.973080 	 0.486411 
 2749 	 0.946236 	 0.488515 
 2750 	 0.919540 	 0.492014 
 2751 	 0.893067 	 0.496930 
 2752 	 0.866890 	 0.503235 
 2753 	 0.841077 	 0.510893 
 2754 	 0.815694 	 0.519875 
 2755 	 0.790811 	 0.530161 
 2756 	 0.766505 	 0.541746 
 2757 	 0.742849 	 0.554606 
 2758 	 0.719898 	 0.568685 
 2759 	 0.697708 	 0.583934 
 2760 	 0.676335 	 0.600311 
 2761 	 0.655847 	 0.617781 
 2762 	 0.636319 	 0.636318 
 2763 	 0.617801 	 0.655864 
 2764 	 0.600324 	 0.676347 
 2765 	 0.583929 	 0.697705 
 2766 	 0.568664 	 0.719885 
 2767 	 0.554593 	 0.742841 
 2768 	 0.541761 	 0.766512 
 2769 	 0.530182 	 0.790821 
 2770 	 0.519878 	 0.815696 
 2771 	 0.510875 	 0.841071 
 2772 	 0.503213 	 0.866884 
 2773 	 0.496944 	 0.893069 
 2774 	 0.492063 	 0.919548 
 2775 	 0.488558 	 0.946244 
 2776 	 0.486426 	 0.973085 
 2777 	 1.507584 	 0.973398 
 2778 	 1.505454 	 0.946870 
 2779 	 1.501985 	 0.920484 
 2780 	 1.497173 	 0.894309 
 2781 	 1.491009 	 0.868419 
 2782 	 1.483478 	 0.842893 
 2783 	 1.474587 	 0.817809 
 2784 	 1.464386 	 0.793228 
 2785 	 1.452921 	 0.769211 
 2786 	 1.440228 	 0.745819 
 2787 	 1.426337 	 0.723118 
 2788 	 1.411262 	 0.701187 
 2789 	 1.395048 	 0.680083 
 2790 	 1.377757 	 0.659851 
 2791 	 1.359444 	 0.640540 
 2792 	 1.340150 	 0.622210 
 2793 	 1.319920 	 0.604917 
 2794 	 1.298796 	 0.588728 
 2795 	 1.276852 	 0.573671 
 2796 	 1.254156 	 0.559772 
 2797 	 1.230772 	 0.547066 
 2798 	 1.206759 	 0.535592 
 2799 	 1.182170 	 0.525411 
 2800 	 1.157076 	 0.516544 
 2801 	 1.131556 	 0.508996 
 2802 	 1.105680 	 0.502776 
 2803 	 1.079516 	 0.497905 
 2804 	 1.053132 	 0.494417 
 2805 	 1.026600 	 0.492339 
 2806 	 0.999995 	 0.491654 
 2807 	 0.973391 	 0.492359 
 2808 	 0.946859 	 0.494439 
 2809 	 0.920471 	 0.497896 
 2810 	 0.894304 	 0.502755 
 2811 	 0.868431 	 0.508988 
 2812 	 0.842917 	 0.516558 
 2813 	 0.817828 	 0.525437 
 2814 	 0.793233 	 0.535603 
 2815 	 0.769208 	 0.547052 
 2816 	 0.745826 	 0.559764 
 2817 	 0.723142 	 0.573681 
 2818 	 0.701209 	 0.588754 
 2819 	 0.680084 	 0.604941 
 2820 	 0.659832 	 0.622207 
 2821 	 0.640529 	 0.640529 
 2822 	 0.622226 	 0.659850 
 2823 	 0.604953 	 0.680096 
 2824 	 0.588748 	 0.701207 
 2825 	 0.573659 	 0.723130 
 2826 	 0.559750 	 0.745819 
 2827 	 0.547067 	 0.769216 
 2828 	 0.535623 	 0.793244 
 2829 	 0.525439 	 0.817832 
 2830 	 0.516540 	 0.842913 
 2831 	 0.508965 	 0.868426 
 2832 	 0.502767 	 0.894307 
 2833 	 0.497942 	 0.920480 
 2834 	 0.494478 	 0.946867 
 2835 	 0.492372 	 0.973397 
 2836 	 1.502831 	 0.973647 
 2837 	 1.500719 	 0.947368 
 2838 	 1.497282 	 0.921228 
 2839 	 1.492516 	 0.895298 
 2840 	 1.486412 	 0.869651 
 2841 	 1.478952 	 0.844364 
 2842 	 1.470144 	 0.819514 
 2843 	 1.460039 	 0.795163 
 2844 	 1.448680 	 0.771371 
 2845 	 1.436106 	 0.748199 
 2846 	 1.422346 	 0.725710 
 2847 	 1.407411 	 0.703984 
 2848 	 1.391349 	 0.683077 
 2849 	 1.374220 	 0.663036 
 2850 	 1.356078 	 0.643906 
 2851 	 1.336964 	 0.625747 
 2852 	 1.316925 	 0.608615 
 2853 	 1.295999 	 0.592578 
 2854 	 1.274260 	 0.577662 
 2855 	 1.251776 	 0.563895 
 2856 	 1.228611 	 0.551307 
 2857 	 1.204823 	 0.539939 
 2858 	 1.180464 	 0.529854 
 2859 	 1.155606 	 0.521070 
 2860 	 1.130324 	 0.513593 
 2861 	 1.104689 	 0.507432 
 2862 	 1.078771 	 0.502606 
 2863 	 1.052634 	 0.499149 
 2864 	 1.026350 	 0.497091 
 2865 	 0.999994 	 0.496413 
 2866 	 0.973639 	 0.497113 
 2867 	 0.947356 	 0.499173 
 2868 	 0.921215 	 0.502597 
 2869 	 0.895293 	 0.507410 
 2870 	 0.869662 	 0.513585 
 2871 	 0.844387 	 0.521085 
 2872 	 0.819533 	 0.529881 
 2873 	 0.795168 	 0.539951 
 2874 	 0.771368 	 0.551292 
 2875 	 0.748206 	 0.563885 
 2876 	 0.725734 	 0.577672 
 2877 	 0.704006 	 0.592605 
 2878 	 0.683079 	 0.608640 
 2879 	 0.663016 	 0.625744 
 2880 	 0.643894 	 0.643895 
 2881 	 0.625763 	 0.663034 
 2882 	 0.608651 	 0.683091 
 2883 	 0.592599 	 0.704005 
 2884 	 0.577650 	 0.725722 
 2885 	 0.563871 	 0.748199 
 2886 	 0.551307 	 0.771377 
 2887 	 0.539971 	 0.795180 
 2888 	 0.529883 	 0.819538 
 2889 	 0.521067 	 0.844384 
 2890 	 0.513561 	 0.869658 
 2891 	 0.507420 	 0.895297 
 2892 	 0.502640 	 0.921224 
 2893 	 0.499208 	 0.947364 
 2894 	 0.497123 	 0.973646 
 2895 	 2.497216 	 0.026351 
 2896 	 2.492462 	 0.026600 
 2897 	 2.486513 	 0.026912 
 2898 	 2.479132 	 0.027298 
 2899 	 2.469970 	 0.027778 
 2900 	 2.458594 	 0.028375 
 2901 	 2.444595 	 0.029108 
 2902 	 2.427763 	 0.029990 
 2903 	 2.407759 	 0.031038 
 2904 	 2.384147 	 0.032276 
 2905 	 2.357277 	 0.033683 
 2906 	 2.328800 	 0.035176 
 2907 	 2.499345 	 0.052628 
 2908 	 2.494610 	 0.053126 
 2909 	 2.488684 	 0.053749 
 2910 	 2.481332 	 0.054521 
 2911 	 2.472207 	 0.055480 
 2912 	 2.460876 	 0.056671 
 2913 	 2.446932 	 0.058136 
 2914 	 2.430166 	 0.059898 
 2915 	 2.410241 	 0.061991 
 2916 	 2.386722 	 0.064463 
 2917 	 2.359960 	 0.067275 
 2918 	 2.331595 	 0.070255 
 2919 	 2.502768 	 0.078769 
 2920 	 2.498065 	 0.079514 
 2921 	 2.492179 	 0.080446 
 2922 	 2.484876 	 0.081602 
 2923 	 2.475813 	 0.083037 
 2924 	 2.464557 	 0.084819 
 2925 	 2.450708 	 0.087012 
 2926 	 2.434055 	 0.089648 
 2927 	 2.414264 	 0.092782 
 2928 	 2.390903 	 0.096481 
 2929 	 2.364321 	 0.100690 
 2930 	 2.336146 	 0.105150 
 2931 	 2.507550 	 0.104695 
 2932 	 2.502892 	 0.105685 
 2933 	 2.497064 	 0.106923 
 2934 	 2.489832 	 0.108460 
 2935 	 2.480856 	 0.110367 
 2936 	 2.469710 	 0.112735 
 2937 	 2.455993 	 0.115650 
 2938 	 2.439502 	 0.119154 
 2939 	 2.419903 	 0.123318 
 2940 	 2.396770 	 0.128233 
 2941 	 2.370444 	 0.133827 
 2942 	 2.342543 	 0.139755 
 2943 	 2.513637 	 0.130347 
 2944 	 2.509039 	 0.131579 
 2945 	 2.503284 	 0.133120 
 2946 	 2.496143 	 0.135033 
 2947 	 2.487280 	 0.137406 
 2948 	 2.476274 	 0.140354 
 2949 	 2.462731 	 0.143981 
 2950 	 2.446448 	 0.148343 
 2951 	 2.427097 	 0.153526 
 2952 	 2.404254 	 0.159644 
 2953 	 2.378260 	 0.166606 
 2954 	 2.350712 	 0.173984 
 2955 	 2.521044 	 0.155649 
 2956 	 2.516518 	 0.157119 
 2957 	 2.510853 	 0.158959 
 2958 	 2.503824 	 0.161242 
 2959 	 2.495100 	 0.164075 
 2960 	 2.484267 	 0.167594 
 2961 	 2.470936 	 0.171923 
 2962 	 2.454909 	 0.177129 
 2963 	 2.435861 	 0.183316 
 2964 	 2.413376 	 0.190618 
 2965 	 2.387791 	 0.198928 
 2966 	 2.360674 	 0.207736 
 2967 	 2.529849 	 0.180499 
 2968 	 2.525407 	 0.182203 
 2969 	 2.519848 	 0.184336 
 2970 	 2.512950 	 0.186983 
 2971 	 2.504391 	 0.190268 
 2972 	 2.493759 	 0.194347 
 2973 	 2.480679 	 0.199367 
